dim_table,model,column,kind,calc_dax
DUE,AFT_SI-SS_PSW,CURR WeekEnd DATE,source,
ETD,AFT_SI-SS_PSW,WEEKEND,source,
ETD,AFT_SI-SS_PSW,SHORT DATE,source,
ETD,AFT_SI-SS_PSW,CalendarWeekIndicator,source,
ETD,AFT_SI-SS_PSW,CURR WeekEnd DATE,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,Item,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,WHSE,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,Consumer Choice,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,EVC,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,ABCXYZ,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,EVC 335,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,RH,source,
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,Test,calc,"CALCULATE(MAX('EVC,CC SHAREPOINT'[Consumer Choice]),ALLEXCEPT('EVC,CC SHAREPOINT','EVC,CC SHAREPOINT'[Item]))"
"EVC,CC SHAREPOINT",AFT_SI-SS_PSW,Test1,calc,"CALCULATE(MAX('EVC,CC SHAREPOINT'[EVC]),ALLEXCEPT('EVC,CC SHAREPOINT','EVC,CC SHAREPOINT'[Item]))"
Item Desc,AFT_SI-SS_PSW,item_number,source,
Item Desc,AFT_SI-SS_PSW,item_description,source,
Item Desc,AFT_SI-SS_PSW,series_number,source,
Item Desc,AFT_SI-SS_PSW,I/D,source,
Item Desc,AFT_SI-SS_PSW,fg_flag,source,
Item Desc,AFT_SI-SS_PSW,homestore_exclusive,source,
Item Desc,AFT_SI-SS_PSW,Derived_FCST_FTR,source,
Item Desc,AFT_SI-SS_PSW,Fcst_Planner,source,
Item Desc,AFT_SI-SS_PSW,Lvl_Nbr,source,
Item Desc,AFT_SI-SS_PSW,CubicFeet,source,
Item Desc,AFT_SI-SS_PSW,Usr_01_Text,source,
Item Desc,AFT_SI-SS_PSW,Usr_22_Text,source,
Item Desc,AFT_SI-SS_PSW,Hold/Buy,source,
Item Desc,AFT_SI-SS_PSW,warehouse,source,
Item Desc,AFT_SI-SS_PSW,ABC,source,
Item Desc,AFT_SI-SS_PSW,Current Status,source,
Item Desc,AFT_SI-SS_PSW,Key,source,
Item Desc,AFT_SI-SS_PSW,item_status,source,
Item Desc,AFT_SI-SS_PSW,future_status,source,
Item Desc,AFT_SI-SS_PSW,Merged,source,
Item Desc,AFT_SI-SS_PSW,STATUS,calc,"[item_status]&"":""&[future_status]"
Item Desc,AFT_SI-SS_PSW,max status,calc,"CALCULATE(MAX('Item Desc'[STATUS]),ALLEXCEPT('Item Desc','Item Desc'[item_number]))"
Item Desc,AFT_SI-SS_PSW,SERIES:KEY,calc,"[series_number]&"":""&[Key]"
NFM FILTER,AFT_SI-SS_PSW,Item,source,
NFM FILTER,AFT_SI-SS_PSW,Series,source,
NFM FILTER,AFT_SI-SS_PSW,Flag,source,
Old Snap,AFT_SI-SS_PSW,ITNBR,source,
Old Snap,AFT_SI-SS_PSW,WHSE,source,
Old Snap,AFT_SI-SS_PSW,DATA TYPE,source,
Old Snap,AFT_SI-SS_PSW,NEW ETD WEEKEND,source,
Old Snap,AFT_SI-SS_PSW,ORDER ETD,source,
Past Week,AFT_SI-SS_PSW,ITNBR,source,
Past Week,AFT_SI-SS_PSW,NEW ETD WEEKEND,source,
Past Week,AFT_SI-SS_PSW,SHIPPABLE INV,source,
Past Week,AFT_SI-SS_PSW,SAFETY STK,source,
Past Week,AFT_SI-SS_PSW,SS%,source,
SHAREPOINT,AFT_SI-SS_PSW,LT,source,
SHAREPOINT,AFT_SI-SS_PSW,FOB,source,
SHAREPOINT,AFT_SI-SS_PSW,CTNR SIZE,source,
SHAREPOINT,AFT_SI-SS_PSW,Ashton SS Tier,source,
SHAREPOINT,AFT_SI-SS_PSW,Team Designation,source,
SHAREPOINT,AFT_SI-SS_PSW,Primary Product Class,source,
SHAREPOINT,AFT_SI-SS_PSW,Vendor Complexity,source,
SHAREPOINT,AFT_SI-SS_PSW,ASIA SCP CHAMPION,source,
SHAREPOINT,AFT_SI-SS_PSW,ASIA SCP,source,
SHAREPOINT,AFT_SI-SS_PSW,GLOBAL SUPPLY CHAIN PLANNER,source,
SHAREPOINT,AFT_SI-SS_PSW,SCP MANAGER,source,
SHAREPOINT,AFT_SI-SS_PSW,GSCP MENTOR,source,
SHAREPOINT,AFT_SI-SS_PSW,DRP Abbreviation,source,
SHAREPOINT,AFT_SI-SS_PSW,SCP ANALYST,source,
SHAREPOINT,AFT_SI-SS_PSW,ACTIVE,source,
SHAREPOINT,AFT_SI-SS_PSW,OFFICE,source,
SHAREPOINT,AFT_SI-SS_PSW,ALSO KNOWN AS,source,
SHAREPOINT,AFT_SI-SS_PSW,NAME,source,
SHAREPOINT,AFT_SI-SS_PSW,NUMBER,source,
SHAREPOINT,AFT_SI-SS_PSW,CODE,source,
SHAREPOINT,AFT_SI-SS_PSW,ASHLEY VENDOR TYPE,source,
SHAREPOINT,AFT_SI-SS_PSW,Source.Name,source,
Vendor Split,AFT_SI-SS_PSW,Vendor,source,
Vendor Split,AFT_SI-SS_PSW,item_number,source,
Vendor Split,AFT_SI-SS_PSW,Vendor Split,source,
Vendor Split,AFT_SI-SS_PSW,Vendor_Name,source,
Vendor Split,AFT_SI-SS_PSW,VNAME,calc,"CALCULATE(MAX('Vendor Split'[Vendor_Name]),ALLEXCEPT('Vendor Split','Vendor Split'[Vendor]))"
Vendor Split,AFT_SI-SS_PSW,OFFICE,calc,"LOOKUPVALUE('SHAREPOINT'[OFFICE],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,SCP ANALYST,calc,"LOOKUPVALUE('SHAREPOINT'[SCP ANALYST],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,GSCP MENTOR,calc,"LOOKUPVALUE('SHAREPOINT'[GSCP MENTOR],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,SCP MANAGER,calc,"LOOKUPVALUE('SHAREPOINT'[SCP MANAGER],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,GLOBAL SUPPLY CHAIN PLANNER,calc,"LOOKUPVALUE('SHAREPOINT'[GLOBAL SUPPLY CHAIN PLANNER],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,ASIA SCP,calc,"LOOKUPVALUE('SHAREPOINT'[ASIA SCP],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,ASIA SCP CHAMPION,calc,"LOOKUPVALUE('SHAREPOINT'[ASIA SCP CHAMPION],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,VENDOR & NAME,calc,"[Vendor]&"":""&[VNAME]"
Vendor Split,AFT_SI-SS_PSW,CONSUMER CHOICE,calc,"LOOKUPVALUE('EVC,CC SHAREPOINT'[Test],'EVC,CC SHAREPOINT'[Item],'Vendor Split'[item_number])"
Vendor Split,AFT_SI-SS_PSW,EVC,calc,"LOOKUPVALUE('EVC,CC SHAREPOINT'[Test1],'EVC,CC SHAREPOINT'[Item],'Vendor Split'[item_number])"
Vendor Split,AFT_SI-SS_PSW,COHORT,calc,"LOOKUPVALUE('SHAREPOINT'[Primary Product Class],SHAREPOINT[NUMBER],'Vendor Split'[Vendor])"
Vendor Split,AFT_SI-SS_PSW,delivery final,source,
Vendor Split,AFT_SI-SS_PSW,dltwarehouse,source,
Vendor Split,AFT_SI-SS_PSW,FCST PLANNER11,calc,"CALCULATE(MAX('Vendor Split'[FORECAST PLANNER]),ALLEXCEPT('Vendor Split','Vendor Split'[Vendor],'Vendor Split'[item_number]))"
Vendor Split,AFT_SI-SS_PSW,M/B,calc,"LOOKUPVALUE('WANEK ITEM DRP BREAKDOWN'[MBUY CD],'WANEK ITEM DRP BREAKDOWN'[Item-Lvl1],'Vendor Split'[item_number])"
Vendor Split,AFT_SI-SS_PSW,WANEK FCST PLANNER,calc,"LOOKUPVALUE('WANEK ITEM DRP BREAKDOWN'[DRP PLNR],'WANEK ITEM DRP BREAKDOWN'[Item-Lvl1],'Vendor Split'[item_number])"
Vendor Split,AFT_SI-SS_PSW,WANEK ITEM,calc,"LOOKUPVALUE('WANEK ITEM DRP BREAKDOWN'[Wanek Item?],'WANEK ITEM DRP BREAKDOWN'[Item-Lvl1],'Vendor Split'[item_number])"
Vendor Split,AFT_SI-SS_PSW,FCST PLANNER,calc,"IF('Vendor Split'[WANEK ITEM] = ""Wanek/Millen"",'Vendor Split'[WANEK FCST PLANNER],'Vendor Split'[FCST PLANNER11])"
WANEK ITEM DRP BREAKDOWN,AFT_SI-SS_PSW,Item-Lvl1,source,
WANEK ITEM DRP BREAKDOWN,AFT_SI-SS_PSW,MBUY CD,source,
WANEK ITEM DRP BREAKDOWN,AFT_SI-SS_PSW,Wanek Item?,source,
WANEK ITEM DRP BREAKDOWN,AFT_SI-SS_PSW,DRP PLNR,source,
WANEK ITEM DRP BREAKDOWN,AFT_SI-SS_PSW,Field-35,source,
_Measures,Amazon POS Sales and Forecast,z_Measures,source,
z_DimDate,Amazon POS Sales and Forecast,Transaction Date,source,
z_DimDate,Amazon POS Sales and Forecast,Integer Date,source,
z_DimDate,Amazon POS Sales and Forecast,Mapics Date,source,
z_DimDate,Amazon POS Sales and Forecast,Day of Week,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Week Num,source,
z_DimDate,Amazon POS Sales and Forecast,FW Desc,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year Week Num,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month Num,source,
z_DimDate,Amazon POS Sales and Forecast,FM Desc,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month Name,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year Month Num,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month Year Desc,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month (calendar start),source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Quarter Num,source,
z_DimDate,Amazon POS Sales and Forecast,FQ Desc,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year Half Num,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Half Num,source,
z_DimDate,Amazon POS Sales and Forecast,FH Desc,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year,source,
z_DimDate,Amazon POS Sales and Forecast,FY Desc,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Week Start,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Week End,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month Start,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month End,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year Start,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year End,source,
z_DimDate,Amazon POS Sales and Forecast,Holiday Indicator,source,
z_DimDate,Amazon POS Sales and Forecast,Holiday Name,source,
z_DimDate,Amazon POS Sales and Forecast,WeekdayWeekend,source,
z_DimDate,Amazon POS Sales and Forecast,Calendar Week Num,source,
z_DimDate,Amazon POS Sales and Forecast,Calendar Month Num,source,
z_DimDate,Amazon POS Sales and Forecast,Calendar Quarter Num,source,
z_DimDate,Amazon POS Sales and Forecast,Calendar Year,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Day Indicator,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Week Indicator,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Month Indicator,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Quarter Indicator,source,
z_DimDate,Amazon POS Sales and Forecast,Fiscal Year Indicator,source,
z_ProductMaster,Amazon POS Sales and Forecast,Collective Class,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Ext Series Number,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item SKU,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Current Status,source,
z_ProductMaster,Amazon POS Sales and Forecast,Future Status,source,
z_ProductMaster,Amazon POS Sales and Forecast,Market Introduced At,source,
z_ProductMaster,Amazon POS Sales and Forecast,Initial Invoice Period,source,
z_ProductMaster,Amazon POS Sales and Forecast,ItemSKU Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Colors,source,
z_ProductMaster,Amazon POS Sales and Forecast,Series Number,source,
z_ProductMaster,Amazon POS Sales and Forecast,Series Name,source,
z_ProductMaster,Amazon POS Sales and Forecast,Series Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Ext Series Number,source,
z_ProductMaster,Amazon POS Sales and Forecast,Ext Series Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Series Color,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Grouping,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Class Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Class Name,source,
z_ProductMaster,Amazon POS Sales and Forecast,Collective Class Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Responsible Office,source,
z_ProductMaster,Amazon POS Sales and Forecast,Product Line,source,
z_ProductMaster,Amazon POS Sales and Forecast,AFI Finance Division,source,
z_ProductMaster,Amazon POS Sales and Forecast,AFI Sales Division Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,AFI Sales Division,source,
z_ProductMaster,Amazon POS Sales and Forecast,AFI Sales Category Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,AFI Sales Category,source,
z_ProductMaster,Amazon POS Sales and Forecast,Retail Category Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Retail Category Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,FOB Price,source,
z_ProductMaster,Amazon POS Sales and Forecast,Import/Domestic Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Qty In Box,source,
z_ProductMaster,Amazon POS Sales and Forecast,UOM,source,
z_ProductMaster,Amazon POS Sales and Forecast,Main Piece Item,source,
z_ProductMaster,Amazon POS Sales and Forecast,Main Piece,source,
z_ProductMaster,Amazon POS Sales and Forecast,Primary Vendor,source,
z_ProductMaster,Amazon POS Sales and Forecast,Primary Vendor Name,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Style Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Item Style Group,source,
z_ProductMaster,Amazon POS Sales and Forecast,AFI Item Status,source,
z_ProductMaster,Amazon POS Sales and Forecast,Manufacturing Status,source,
z_ProductMaster,Amazon POS Sales and Forecast,Manufacturing Status Change Date,source,
z_ProductMaster,Amazon POS Sales and Forecast,ItemForecastPlannerID,source,
z_ProductMaster,Amazon POS Sales and Forecast,Cubes,source,
z_ProductMaster,Amazon POS Sales and Forecast,ContainerVolume,source,
z_ProductMaster,Amazon POS Sales and Forecast,Unit Price,source,
z_ProductMaster,Amazon POS Sales and Forecast,Current SCP Manufacturing Status,source,
z_ProductMaster,Amazon POS Sales and Forecast,ItemImage,source,
z_ProductMaster,Amazon POS Sales and Forecast,Image URL,source,
z_ProductMaster,Amazon POS Sales and Forecast,Sales Class Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Sales Class Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Marketing Item Status,source,
z_ProductMaster,Amazon POS Sales and Forecast,Marketing Status Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Discount Class Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Discount Class Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Commission Class Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Commission Class Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Freight Class Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Freight Class Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Country of Origin,source,
z_ProductMaster,Amazon POS Sales and Forecast,CEX Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Commodity Item,source,
z_ProductMaster,Amazon POS Sales and Forecast,Market Begin Date,source,
z_ProductMaster,Amazon POS Sales and Forecast,Market End Date,source,
z_ProductMaster,Amazon POS Sales and Forecast,Initial Invoice Qty,source,
z_ProductMaster,Amazon POS Sales and Forecast,Merchandising Category,source,
z_ProductMaster,Amazon POS Sales and Forecast,Child Style Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Parent Style Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Price Point,source,
z_ProductMaster,Amazon POS Sales and Forecast,Association Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,Default Group,source,
z_ProductMaster,Amazon POS Sales and Forecast,Sellable Item Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,ExpressShipFlag,source,
z_ProductMaster,Amazon POS Sales and Forecast,ConsumerChoiceFlag,source,
z_ProductMaster,Amazon POS Sales and Forecast,F123 Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,HS Core Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,HS Proprietary Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,HS Exclusive Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,Berkline Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,Benchcraft Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,New Millennium Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,Bardini Product Flag,source,
z_ProductMaster,Amazon POS Sales and Forecast,Shanghai Store,source,
z_ProductMaster,Amazon POS Sales and Forecast,Price Point Rating,source,
z_ProductMaster,Amazon POS Sales and Forecast,General Description Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,General Description,source,
z_ProductMaster,Amazon POS Sales and Forecast,Hold Buy Code,source,
z_ProductMaster,Amazon POS Sales and Forecast,HSExclusiveFlag,source,
z_ProductMaster,Amazon POS Sales and Forecast,z_ItemFilter,calc,ISNUMBER(CALCULATE(SUM(AMZNPOS[POS QTY])))
_Measures,Demand Review,Column1,source,
_Measures,Demand Review,Running Total Net FC,source,
_Titles,Demand Review,Column1,source,
Cycle_Dates,Demand Review,FileSystemObjectType,source,
Cycle_Dates,Demand Review,Id,source,
Cycle_Dates,Demand Review,ServerRedirectedEmbedUri,source,
Cycle_Dates,Demand Review,ServerRedirectedEmbedUrl,source,
Cycle_Dates,Demand Review,ContentTypeId,source,
Cycle_Dates,Demand Review,CycleName,source,
Cycle_Dates,Demand Review,OData__ColorTag,source,
Cycle_Dates,Demand Review,ComplianceAssetId,source,
Cycle_Dates,Demand Review,fcst_snapshot,source,
Cycle_Dates,Demand Review,ExceptionNote,source,
Cycle_Dates,Demand Review,CycleMonthLastDat,source,
Cycle_Dates,Demand Review,CycleDescription,source,
Cycle_Dates,Demand Review,Created,source,
Cycle_Dates,Demand Review,Modified,source,
Cycle_Dates,Demand Review,ID.1,source,
Cycle_Dates,Demand Review,AuthorId,source,
Cycle_Dates,Demand Review,EditorId,source,
Cycle_Dates,Demand Review,OData__UIVersionString,source,
Cycle_Dates,Demand Review,Attachments,source,
Cycle_Dates,Demand Review,GUID,source,
Default_Planner,Demand Review,Id,source,
Default_Planner,Demand Review,CollectiveClass,source,
Default_Planner,Demand Review,LifeCyclePlannerId,source,
Default_Planner,Demand Review,CustomerGroup,source,
Default_Planner,Demand Review,ForecastAnalyst0Id,source,
Default_Planner,Demand Review,CategoryAnalystId,source,
Default_Planner,Demand Review,CustDemandPlannerId,source,
Default_Planner,Demand Review,Modified,source,
Default_Planner,Demand Review,Life Cycle Planner,source,
Default_Planner,Demand Review,FC Analyst,source,
Default_Planner,Demand Review,Category Analyst,source,
Default_Planner,Demand Review,Cust Demand Planner,source,
Default_Planner,Demand Review,CustGrp-CC,source,
Group By 1,Demand Review,Group By 1,source,
Group By 1,Demand Review,Group By 1 Fields,source,
Group By 1,Demand Review,Group By 1 Order,source,
Group By 2,Demand Review,Group By 2,source,
Group By 2,Demand Review,Group By 2 Fields,source,
Group By 2,Demand Review,Group By 2 Order,source,
Group By 3,Demand Review,Group By 3,source,
Group By 3,Demand Review,Group By 3 Fields,source,
Group By 3,Demand Review,Group By 3 Order,source,
Group By 4,Demand Review,Group By 4,source,
Group By 4,Demand Review,Group By 4 Fields,source,
Group By 4,Demand Review,Group By 4 Order,source,
Grouping,Demand Review,Grouping,source,
Grouping,Demand Review,Grouping Fields,source,
Grouping,Demand Review,Grouping Order,source,
Logility Forecast_Type,Demand Review,Fcst_Type,source,
Logility Forecast_Type,Demand Review,Parameter Fields,source,
Logility Forecast_Type,Demand Review,Parameter Order,source,
Parameter 2,Demand Review,Parameter,source,
Parameter 2,Demand Review,Parameter Fields,source,
Parameter 2,Demand Review,Parameter Order,source,
Users,Demand Review,UserName,source,
Users,Demand Review,Id,source,
Users,Demand Review,PlannerName,source,
z_CustomerMaster,Demand Review,Customer Name,source,
z_CustomerMaster,Demand Review,Customer Group,source,
z_CustomerMaster,Demand Review,Account And ShipTo Number,source,
z_CustomerMaster,Demand Review,Account Number,source,
z_CustomerMaster,Demand Review,ShipTo Number,source,
z_CustomerMaster,Demand Review,Account Name,source,
z_CustomerMaster,Demand Review,ShipTo Details,source,
z_CustomerMaster,Demand Review,Customer Segment,source,
z_CustomerMaster,Demand Review,Business Type Code,source,
z_CustomerMaster,Demand Review,Business Type,source,
z_CustomerMaster,Demand Review,Reporting Business Type,source,
z_CustomerMaster,Demand Review,Address 1,source,
z_CustomerMaster,Demand Review,Address 2,source,
z_CustomerMaster,Demand Review,Address 3,source,
z_CustomerMaster,Demand Review,Address 4,source,
z_CustomerMaster,Demand Review,Address 5,source,
z_CustomerMaster,Demand Review,City,source,
z_CustomerMaster,Demand Review,State,source,
z_CustomerMaster,Demand Review,ZipCode,source,
z_CustomerMaster,Demand Review,Country,source,
z_CustomerMaster,Demand Review,State Code,source,
z_CustomerMaster,Demand Review,Country Code,source,
z_CustomerMaster,Demand Review,Latitude,source,
z_CustomerMaster,Demand Review,Longitude,source,
z_CustomerMaster,Demand Review,Account Exception Flag,source,
